volume_id,true_pixels,predicted_pixels,intersection_pixels,micro_dice,positive_predicted_empty_pct,empty_slice_false_positive_pct,threshold
108,363698,342105,271432,0.7691437979156094,9.405940594059405,0.0,0.20000000298023224
109,18200,21329,9668,0.4891598573328655,12.977099236641221,2.08,0.20000000298023224
110,31120,28597,19769,0.6620895222522549,16.923076923076923,0.8746355685131195,0.20000000298023224
111,1830,4467,1184,0.37605208839510046,46.73913043478261,3.587443946188341,0.20000000298023224
112,295,2366,160,0.12025554335954321,38.46153846153846,4.0,0.20000000298023224
113,21076,30432,12999,0.5047371282227083,17.037037037037038,1.854493580599144,0.20000000298023224
114,0,635,0,1.5748031471262943e-09,0.0,1.0638297872340425,0.20000000298023224
115,0,5050,0,1.9801980194098615e-10,0.0,11.465721040189125,0.20000000298023224
116,152763,2310,963,0.012419957058853444,93.23308270676692,1.4193548387096775,0.20000000298023224
104,69032,5218,2656,0.07154208755459204,65.57377049180327,3.793626707132018,0.30000001192092896
105,0,1301,0,7.686395074799081e-10,0.0,1.9269776876267748,0.30000001192092896
106,0,1234,0,8.103727708181743e-10,0.0,3.761348897535668,0.30000001192092896
107,1473,5227,617,0.18417910459937625,57.74647887323944,8.571428571428571,0.30000001192092896
108,363698,326795,264939,0.767390835244141,9.405940594059405,0.0,0.30000001192092896
109,18200,19993,9471,0.4959547561203374,12.977099236641221,2.08,0.30000001192092896
110,31120,27032,19285,0.6632617966765845,16.923076923076923,0.8746355685131195,0.30000001192092896
111,1830,4158,1166,0.3894455578841941,47.82608695652174,3.587443946188341,0.30000001192092896
112,295,2167,159,0.12916328223835774,38.46153846153846,3.7241379310344827,0.30000001192092896
113,21076,28869,12783,0.5118830713882895,17.037037037037038,1.854493580599144,0.30000001192092896
114,0,593,0,1.6863406379656987e-09,0.0,1.0638297872340425,0.30000001192092896
115,0,4610,0,2.1691973964925817e-10,0.0,11.465721040189125,0.30000001192092896
116,152763,2182,913,0.011784826880429929,93.23308270676692,1.4193548387096775,0.30000001192092896
104,69032,5062,2620,0.07072097606998246,65.57377049180327,3.793626707132018,0.3499999940395355
105,0,1245,0,8.032128507604715e-10,0.0,1.9269776876267748,0.3499999940395355
106,0,1199,0,8.340283562685334e-10,0.0,3.761348897535668,0.3499999940395355
107,1473,5052,605,0.1854406131516566,57.74647887323944,8.571428571428571,0.3499999940395355
