epoch,volume_id,micro_dice,true_pixels,predicted_pixels,positive_slices,positive_slice_recall,positive_predicted_empty_pct,empty_slice_false_positive_pct
5,107,0.18519086322471395,1473,5050,71,0.4507042253521127,33.80281690140845,21.428571428571427
5,108,0.7129957951810731,363698,249408,202,0.8861386138613861,6.930693069306931,17.2782874617737
5,109,0.5851548939547188,18200,15791,131,0.8244274809160306,8.396946564885496,9.28
5,110,0.7482188295205436,31120,31760,130,0.9307692307692308,3.8461538461538463,11.9533527696793
5,111,0.18255110863014196,1830,8589,92,0.6195652173913043,17.391304347826086,27.952167414050823
5,112,0.014638518272523476,295,19789,26,0.5,7.6923076923076925,36.275862068965516
5,113,0.5825646494342386,21076,35189,135,0.8592592592592593,8.88888888888889,12.838801711840228
5,114,2.1682567211257028e-10,0,4612,0,0.0,0.0,18.43971631205674
5,115,2.0491803274489383e-10,0,4880,0,0.0,0.0,20.803782505910167
5,116,0.0004949741153892845,152763,4821,133,0.03759398496240601,66.16541353383458,14.193548387096774
6,104,0.11495882361662833,69032,8561,122,0.4016393442622951,32.78688524590164,10.47040971168437
6,105,9.253261773919379e-11,0,10807,0,0.0,0.0,20.081135902636916
6,106,1.90548780451496e-10,0,5248,0,0.0,0.0,18.93644617380026
6,107,0.06202305576700576,1473,10845,71,0.4507042253521127,38.028169014084504,22.142857142857142
6,108,0.7163829037754412,363698,317622,202,0.8762376237623762,8.415841584158416,10.091743119266056
6,109,0.46704858902043184,18200,28930,131,0.8549618320610687,6.106870229007634,9.6
6,110,0.6385023344417978,31120,35063,130,0.8923076923076924,8.461538461538462,12.244897959183673
