epoch,volume_id,micro_dice,true_pixels,predicted_pixels,positive_slices,positive_slice_recall,positive_predicted_empty_pct,empty_slice_false_positive_pct
3,112,3.3898304969836253e-09,295,0,26,0.0,100.0,0.0
3,113,4.74473334576083e-11,21076,0,135,0.0,100.0,0.0
3,114,1.0,0,0,0,0.0,0.0,0.0
3,115,1.0,0,0,0,0.0,0.0,0.0
3,116,6.546087730624914e-12,152763,0,133,0.0,100.0,0.0
4,104,1.4486035461604966e-11,69032,0,122,0.0,100.0,0.0
4,105,1.0,0,0,0,0.0,0.0,0.0
4,106,1.0,0,0,0,0.0,0.0,0.0
4,107,6.78886625472582e-10,1473,0,71,0.0,100.0,0.0
4,108,2.7495339539872377e-12,363698,0,202,0.0,100.0,0.0
4,109,5.494505494203598e-11,18200,0,131,0.0,100.0,0.0
4,110,3.213367609151241e-11,31120,0,130,0.0,100.0,0.0
4,111,5.464480871330884e-10,1830,0,92,0.0,100.0,0.0
4,112,3.3898304969836253e-09,295,0,26,0.0,100.0,0.0
4,113,4.74473334576083e-11,21076,0,135,0.0,100.0,0.0
4,114,1.0,0,0,0,0.0,0.0,0.0
4,115,1.0,0,0,0,0.0,0.0,0.0
4,116,6.546087730624914e-12,152763,0,133,0.0,100.0,0.0
5,104,1.4486035461604966e-11,69032,0,122,0.0,100.0,0.0
5,105,1.0,0,0,0,0.0,0.0,0.0
5,106,1.0,0,0,0,0.0,0.0,0.0
5,107,6.78886625472582e-10,1473,0,71,0.0,100.0,0.0
5,108,2.7495339539872377e-12,363698,0,202,0.0,100.0,0.0
5,109,5.494505494203598e-11,18200,0,131,0.0,100.0,0.0
5,110,3.213367609151241e-11,31120,0,130,0.0,100.0,0.0
5,111,5.464480871330884e-10,1830,0,92,0.0,100.0,0.0
5,112,3.3898304969836253e-09,295,0,26,0.0,100.0,0.0
5,113,4.74473334576083e-11,21076,0,135,0.0,100.0,0.0
5,114,1.0,0,0,0,0.0,0.0,0.0
5,115,1.0,0,0,0,0.0,0.0,0.0
5,116,6.546087730624914e-12,152763,0,133,0.0,100.0,0.0
6,104,1.4486035461604966e-11,69032,0,122,0.0,100.0,0.0
6,105,1.0,0,0,0,0.0,0.0,0.0
6,106,1.0,0,0,0,0.0,0.0,0.0
6,107,6.78886625472582e-10,1473,0,71,0.0,100.0,0.0
6,108,2.7495339539872377e-12,363698,0,202,0.0,100.0,0.0
6,109,5.494505494203598e-11,18200,0,131,0.0,100.0,0.0
6,110,3.213367609151241e-11,31120,0,130,0.0,100.0,0.0
6,111,5.464480871330884e-10,1830,0,92,0.0,100.0,0.0
6,112,3.3898304969836253e-09,295,0,26,0.0,100.0,0.0
6,113,4.74473334576083e-11,21076,0,135,0.0,100.0,0.0
6,114,1.0,0,0,0,0.0,0.0,0.0
6,115,1.0,0,0,0,0.0,0.0,0.0
6,116,6.546087730624914e-12,152763,0,133,0.0,100.0,0.0
7,104,1.4486035461604966e-11,69032,0,122,0.0,100.0,0.0
7,105,1.0,0,0,0,0.0,0.0,0.0
7,106,1.0,0,0,0,0.0,0.0,0.0
7,107,6.78886625472582e-10,1473,0,71,0.0,100.0,0.0
7,108,2.7495339539872377e-12,363698,0,202,0.0,100.0,0.0
7,109,5.494505494203598e-11,18200,0,131,0.0,100.0,0.0
7,110,3.213367609151241e-11,31120,0,130,0.0,100.0,0.0
7,111,5.464480871330884e-10,1830,0,92,0.0,100.0,0.0
7,112,3.3898304969836253e-09,295,0,26,0.0,100.0,0.0
7,113,4.74473334576083e-11,21076,0,135,0.0,100.0,0.0
7,114,1.0,0,0,0,0.0,0.0,0.0
7,115,1.0,0,0,0,0.0,0.0,0.0
7,116,6.546087730624914e-12,152763,0,133,0.0,100.0,0.0
8,104,1.4486035461604966e-11,69032,0,122,0.0,100.0,0.0
8,105,1.0,0,0,0,0.0,0.0,0.0
8,106,1.0,0,0,0,0.0,0.0,0.0
8,107,6.78886625472582e-10,1473,0,71,0.0,100.0,0.0
8,108,2.7495339539872377e-12,363698,0,202,0.0,100.0,0.0
8,109,5.494505494203598e-11,18200,0,131,0.0,100.0,0.0
8,110,3.213367609151241e-11,31120,0,130,0.0,100.0,0.0
8,111,5.464480871330884e-10,1830,0,92,0.0,100.0,0.0
8,112,3.3898304969836253e-09,295,0,26,0.0,100.0,0.0
8,113,4.74473334576083e-11,21076,0,135,0.0,100.0,0.0
8,114,1.0,0,0,0,0.0,0.0,0.0
8,115,1.0,0,0,0,0.0,0.0,0.0
8,116,6.546087730624914e-12,152763,0,133,0.0,100.0,0.0
9,104,1.4486035461604966e-11,69032,0,122,0.0,100.0,0.0
9,105,1.0,0,0,0,0.0,0.0,0.0
9,106,1.0,0,0,0,0.0,0.0,0.0
9,107,6.78886625472582e-10,1473,0,71,0.0,100.0,0.0
9,108,2.7495339539872377e-12,363698,0,202,0.0,100.0,0.0
9,109,5.494505494203598e-11,18200,0,131,0.0,100.0,0.0
9,110,3.213367609151241e-11,31120,0,130,0.0,100.0,0.0
9,111,5.464480871330884e-10,1830,0,92,0.0,100.0,0.0
9,112,3.3898304969836253e-09,295,0,26,0.0,100.0,0.0
9,113,4.74473334576083e-11,21076,0,135,0.0,100.0,0.0
9,114,1.0,0,0,0,0.0,0.0,0.0
9,115,1.0,0,0,0,0.0,0.0,0.0
9,116,6.546087730624914e-12,152763,0,133,0.0,100.0,0.0
10,104,1.4486035461604966e-11,69032,0,122,0.0,100.0,0.0
10,105,1.0,0,0,0,0.0,0.0,0.0
10,106,1.0,0,0,0,0.0,0.0,0.0
10,107,6.78886625472582e-10,1473,0,71,0.0,100.0,0.0
10,108,2.7495339539872377e-12,363698,0,202,0.0,100.0,0.0
10,109,5.494505494203598e-11,18200,0,131,0.0,100.0,0.0
10,110,3.213367609151241e-11,31120,0,130,0.0,100.0,0.0
10,111,5.464480871330884e-10,1830,0,92,0.0,100.0,0.0
10,112,3.3898304969836253e-09,295,0,26,0.0,100.0,0.0
10,113,4.74473334576083e-11,21076,0,135,0.0,100.0,0.0
10,114,1.0,0,0,0,0.0,0.0,0.0
10,115,1.0,0,0,0,0.0,0.0,0.0
10,116,6.546087730624914e-12,152763,0,133,0.0,100.0,0.0
