epoch,volume_id,micro_dice,true_pixels,predicted_pixels,positive_slices,positive_slice_recall,positive_predicted_empty_pct,empty_slice_false_positive_pct
1,104,0.7124059330852867,69032,45647,122,0.5491803278688525,43.442622950819676,1.3657056145675266
1,105,6.563402467408545e-11,0,15236,0,0.0,0.0,8.924949290060852
1,106,1.1337868467870898e-09,0,882,0,0.0,0.0,2.4643320363164722
1,107,4.403346541434017e-10,1473,798,71,0.0,90.14084507042253,0.0
1,108,0.6333572920345796,363698,226206,202,0.8811881188118812,11.881188118811881,0.3058103975535168
1,109,0.36299167149000183,18200,30308,131,0.5648854961832062,35.11450381679389,2.24
1,110,0.2564918747066373,31120,4694,130,0.3769230769230769,62.30769230769231,0.0
1,111,0.03338683819152911,1830,1285,92,0.03260869565217391,90.21739130434783,1.4947683109118086
1,112,1.9032755371632958e-11,295,52246,26,0.0,84.61538461538461,5.793103448275862
1,113,0.07738272097067173,21076,9215,135,0.2814814814814815,47.407407407407405,1.2838801711840229
1,114,1.6181229747279563e-09,0,618,0,0.0,0.0,0.9456264775413712
1,115,1.1181429881128191e-11,0,89434,0,0.0,0.0,16.430260047281322
1,116,0.06807421196431344,152763,26130,133,0.3533834586466165,60.150375939849624,6.580645161290323
2,104,0.1743060877352638,69032,7959,122,0.1885245901639344,79.50819672131148,0.9104704097116844
2,105,4.975124375634266e-10,0,2010,0,0.0,0.0,2.129817444219067
2,106,7.374631262998059e-10,0,1356,0,0.0,0.0,2.7237354085603114
2,107,4.952947001013894e-10,1473,546,71,0.0,95.77464788732394,2.142857142857143
2,108,0.6850604435727029,363698,377241,202,0.8762376237623762,9.405940594059405,0.3058103975535168
2,109,0.30546926811261493,18200,10451,131,0.3893129770992366,48.091603053435115,1.92
2,110,0.4618128902158895,31120,11486,130,0.6538461538461539,34.61538461538461,0.0
2,111,0.10370817016826828,1830,4804,92,0.16304347826086957,73.91304347826087,2.242152466367713
2,112,2.019386106215794e-10,295,4657,26,0.0,69.23076923076923,6.344827586206897
2,113,0.37556062055791095,21076,19727,135,0.6074074074074074,31.85185185185185,1.854493580599144
2,114,5.050505024997449e-09,0,198,0,0.0,0.0,0.2364066193853428
2,115,2.1190930277348816e-10,0,4719,0,0.0,0.0,3.1914893617021276
2,116,0.3770663184977924,152763,66286,133,0.41353383458646614,48.1203007518797,0.25806451612903225
3,104,0.005667759954461308,69032,484,122,0.02459016393442623,93.44262295081967,0.15174506828528073
3,105,1.6103059555389597e-09,0,621,0,0.0,0.0,0.9127789046653144
3,106,1.0,0,0,0,0.0,0.0,0.0
3,107,0.06794055229968439,1473,1824,71,0.056338028169014086,94.36619718309859,4.571428571428571
3,108,0.6670145515272692,363698,239950,202,0.8861386138613861,8.910891089108912,0.9174311926605505
3,109,0.26636789573166153,18200,6345,131,0.366412213740458,53.43511450381679,0.64
3,110,0.38831257769071165,31120,8307,130,0.5,50.0,0.0
3,111,0.23304608496326487,1830,839,92,0.16304347826086957,83.69565217391305,0.5979073243647235
3,112,0.09287925977436762,295,28,26,0.038461538461538464,96.15384615384616,0.0
3,113,0.3879267360506623,21076,9007,135,0.4888888888888889,48.888888888888886,0.28530670470756064
3,114,1.0,0,0,0,0.0,0.0,0.0
3,115,2.38095232426304e-08,0,42,0,0.0,0.0,0.1182033096926714
3,116,0.0828314165621458,152763,12271,133,0.22556390977443608,60.902255639097746,0.12903225806451613
4,104,0.12710758259937957,69032,5283,122,0.14754098360655737,84.42622950819673,0.0
4,105,7.639419398289213e-10,0,1309,0,0.0,0.0,0.9127789046653144
4,106,2.0202020161208038e-09,0,495,0,0.0,0.0,0.9079118028534371
4,107,2.0412329042577598e-10,1473,3426,71,0.0,100.0,7.142857142857143
4,108,0.7032610721819027,363698,398076,202,0.8910891089108911,8.910891089108912,0.3058103975535168
